id_equipement,id_installation,installation,equipement,code_commune,commune,epci_code,epci_nom,dep_code,departement,typologie_commune_source,particularite_installation,particularite_installation_brute,famille_equipement,type_equipement,code_type_equipement,rnb_id,type_utilisation,longueur_m,largeur_m,surface_bassin_m2,profondeur_min_m,profondeur_max_m,nb_couloirs,longitude,latitude,activites
E012I628260004,I628260004,CENTRE TENNISTIQUE PIERRE DE COUBERTIN,Terrain de Tennis n°6,62826,Le Touquet-Paris-Plage,200069029,CA des Deux Baies en Montreuillois,62,Pas-de-Calais,Ceintures urbaines,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,1.596168,50.518808,Tennis
E009I800210059,I800210059,Coliseum,Dojo,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Salle de combat,Dojo / Salle d'arts martiaux,1801,SV51SDFKPJTJ,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.28889,49.89371,Judo / Jujitsu / Taïso
E006I606890002,I606890002,CENTRE DES SPORTS RIMBERLIEU,Salle de sport,60689,Villers-sur-Coudun,246000855,CC du Pays des Sources,60,Oise,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Salle multisports,Salle multisports (gymnase),1901,,,,,,,,,2.81465,49.48852,
E006I621190008,I621190008,CENTRE AQUATIQUE CITE d'O,SALLE CARDIO TRAINING,62119,Béthune,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,ZAE2DKN9F8K4,"Individuel(s),famille(s),Autre - association(s) et groupes divers",,,,,,,2.630925,50.533248,Activités de forme et de santé | Gymnastique volontaire | Musculation
E006I624980051,I624980051,Aqualens,Salle de musculation,62498,Lens,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,,"Individuel(s),famille(s)",,,,,,,2.818975,50.431353,Activités de forme et de santé
E004I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,PISCINE (PT BASSIN),62361,Frévent,200069672,CC du Ternois,62,Pas-de-Calais,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Bassin de natation,Bassin mixte de natation,101,,"Individuel(s),famille(s)",12.0,8.0,96.0,0.5,1.1,,2.293407,50.275127,Baignade loisirs
E004I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Golf 9 Trous,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Parcours de golf,Parcours 9 trous,1204,,,,,,,,,2.594115,50.425811,Golf
E004I628650007,I628650007,Centre aquatique Aquatis,Salle de cardio-training,62865,Vitry-en-Artois,200044048,CC Osartis Marquion,62,Pas-de-Calais,Ceintures urbaines,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,,"Individuel(s),famille(s)",,,,,,,2.980227,50.332866,Gymnastique volontaire | Musculation
E007I800210059,I800210059,Coliseum,Petite patinoire,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Aire de sports de glaces,Aire de sports de glace sportive,1501,SV51SDFKPJTJ,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,2.28889,49.89371,Ballet sur glace / Danse sur glace / Patinage artistique | Hockey sur glace / Ringuette
E008I620480002,I620480002,COMPLEXE BASLY,PISCINE MUNICIPALE PETIT BASSIN,62048,Auchel,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,"Complexe sportif,Piscine",Complexe sportif | Piscine,Bassin de natation,Bassin sportif de natation,102,9RRMZZNKVGSC,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",15.0,15.0,225.0,0.8,1.2,,2.46896,50.50776,Baignade loisirs | Natation en eau libre
E008I628260004,I628260004,CENTRE TENNISTIQUE PIERRE DE COUBERTIN,Terrain de Tennis n°2,62826,Le Touquet-Paris-Plage,200069029,CA des Deux Baies en Montreuillois,62,Pas-de-Calais,Ceintures urbaines,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,1.597129,50.518692,Tennis
E008I020710003,I020710003,"Camping ""La Croix du vieux Pont",Salle de ping-pong,02071,Berny-Rivière,200071991,CC Retz-en-Valois,02,Aisne,Rural à habitat dispersé,Piscine,Piscine,Salle ou terrain spécialisé,Salle de tennis de table,2111,,,,,,,,,3.128348,49.406191,Tennis de table
E006I591830058,I591830058,PISCINE PAUL ASSEMAN,Boulodrome,59183,Dunkerque,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,Piscine,Piscine,Boulodrome,Terrain de pétanque,202,1QRWDV52174Z,"Clubs sportifs,comités,ligues,fédérations,Autre - association(s) et groupes divers",,,,,,,2.38574,51.04771,Pétanque et jeu provencal
E010I601590027,I601590027,Plaine des sports Zac Mercieres,Terrains de football Merciére 2,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Terrain de grands jeux,Terrain de football,2802,,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.78243,49.38783,Football / Football en salle (Futsal)
E010I606890002,I606890002,CENTRE DES SPORTS RIMBERLIEU,6 tennis extérieurs 3,60689,Villers-sur-Coudun,246000855,CC du Pays des Sources,60,Oise,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,,,,,,,,,2.81307,49.48812,
E010I620480002,I620480002,COMPLEXE BASLY,Salle de musculation,62048,Auchel,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,"Complexe sportif,Piscine",Complexe sportif | Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,9RRMZZNKVGSC,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.468973,50.507511,Musculation
E005I590090058,I590090058,CENTRE NAUTIQUE BABYLONE,Salle de musculation J.MARTIN,59009,Villeneuve-d'Ascq,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,G6D2HNB8SBFD,"Clubs sportifs,comités,ligues,fédérations",,,,,,,3.14376,50.65204,Musculation
E005I591220022,I591220022,Stade Nautique Liberté,Plaine de Jeux d'eau Extérieur,59122,Cambrai,200068500,CA de Cambrai,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,,"Individuel(s),famille(s)",20.0,20.0,400.0,0.1,0.1,,3.2267,50.1723,Baignade loisirs
E005I591390015,I591390015,Espace Nautique Intercommunal (ENI),salle cardio,59139,Caudry,200030633,CA du Caudrésis et du Catésis,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,DRERWZMSTKC9,"Individuel(s),famille(s)",,,,,,,3.39567,50.12827,Activités de forme et de santé
E005I592860012,I592860012,"Centre Aquatique Loos Haubourdin ""NEPTUNIA""",Salle Cardio,59286,Haubourdin,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,N87HD4E2E758,"Individuel(s),famille(s)",,,,,,,2.99678,50.6145,Activités de forme et de santé
E005I593400009,I593400009,PISCINE PAUL HANCOLAS ET SALLE DEMARTINICOURT,Skate Park,59340,Leffrinckoucke,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,"Piscine,Complexe sportif",Piscine | Complexe sportif,Skatepark & vélo Freestyle,Skatepark,2603,,"Individuel(s),famille(s)",,,,,,,2.439279,51.054624,Planche à roulettes (Skate)
E005I595990002,I595990002,Tourcoing les Bains,Bassin d'apprentissage,59599,Tourcoing,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,GGVTK9QR2E9Q,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,15.0,375.0,0.8,1.2,,3.160983,50.724075,Aquagym | Baignade loisirs
E010I800210059,I800210059,Coliseum,Dôme - grande patinoire - salle polyvalente,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Aire de sports de glaces,Aire de sports de glace sportive,1501,SV51SDFKPJTJ,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.28889,49.89371,Ballet sur glace / Danse sur glace / Patinage artistique | Hockey sur glace / Ringuette
E005I620480002,I620480002,COMPLEXE BASLY,SALLE BASLY,62048,Auchel,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,"Complexe sportif,Piscine",Complexe sportif | Piscine,Salle multisports,Salle multisports (gymnase),1901,9RRMZZNKVGSC,"Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",,,,,,,2.468973,50.507511,Activités de forme et de santé | Autres Danses | Basket-Ball | Football / Football en salle (Futsal) | Handball / Mini hand / Handball de plage | Tennis | Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley
E009I621930039,I621930039,Complexe Icéo,Patinoire,62193,Calais,200090751,CA Grand Calais Terres et Mers,62,Pas-de-Calais,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Aire de sports de glaces,Aire de sports de glace ludique,1503,EJNAS4SPSAFT,"Individuel(s),famille(s),Scolaires,universités",,,,,,,1.89623,50.95616,Ballet sur glace / Danse sur glace / Patinage artistique
E005I020710003,I020710003,"Camping ""La Croix du vieux Pont",Bowling 10 pistes,02071,Berny-Rivière,200071991,CC Retz-en-Valois,02,Aisne,Rural à habitat dispersé,Piscine,Piscine,Bowling,Bowling,301,,,,,,,,,3.128348,49.406191,Bowling
E005I024080034,I024080034,Le dôme - Centre aquatique & patinoire,Bassin de natation Ludique,02408,Laon,200043495,CA du Pays de Laon,02,Aisne,Centres urbains intermédiaires,"Piscine,Patinoire",Piscine | Patinoire,Bassin de natation,Bassin ludique de natation,103,9QB4BVH3SAVD,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,10.0,100.0,0.8,1.2,,3.65216,49.56711,Activités de forme et de santé | Baignade loisirs
E007I591830058,I591830058,PISCINE PAUL ASSEMAN,Salle de Billard 2,59183,Dunkerque,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,Piscine,Piscine,Salle ou terrain spécialisé,Salle de billard,2103,1QRWDV52174Z,"Clubs sportifs,comités,ligues,fédérations",,,,,,,2.38574,51.04771,Billard (Français (carambole) | Snooker | Anglais | Américain)
E007I621190008,I621190008,CENTRE AQUATIQUE CITE d'O,Salle de musculation,62119,Béthune,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,ZAE2DKN9F8K4,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations",,,,,,,2.630925,50.533248,Musculation
E007I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,Piste d'athlétisme,62361,Frévent,200069672,CC du Ternois,62,Pas-de-Calais,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Equipement d'athlétisme,Piste d'athlétisme isolée,1004,,"Scolaires,universités",,,,,,,2.294115,50.275209,Course sur piste
E007I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Aire de Parapente,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Site d'activités aériennes,Aire mixte (décollage et atterissage),2301,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Autre - association(s) et groupes divers",,,,,,,2.586154,50.434565,Parapente
E007I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Bassin sportif,62510,Liévin,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,F8QHKT486WFE,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",25.0,15.0,375.0,1.5,2.2,,2.771494,50.416872,Aquagym | Baignade loisirs | Duathlon | Natation course sportive | Natation synchronisée | Plongée subaquatique (Plongée libre)
E005I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Piscine 1,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Bassin de natation,Bassin sportif de natation,102,,"Individuel(s),famille(s),Autre - association(s) et groupes divers",25.0,15.0,375.0,1.1,2.0,,2.576948,50.438815,Natation course sportive
E005I590360001,I590360001,Piscine Laurent Swaenepoel,DOJO,59036,Avesnes-sur-Helpe,200043263,CC Cœur de l'Avesnois,59,Nord,Petites villes,Piscine,Piscine,Salle de combat,Dojo / Salle d'arts martiaux,1801,,"Clubs sportifs,comités,ligues,fédérations",,,,,,,3.92231,50.12056,Judo / Jujitsu / Taïso
E005I591830058,I591830058,PISCINE PAUL ASSEMAN,Salle de Billard,59183,Dunkerque,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,Piscine,Piscine,Salle ou terrain spécialisé,Salle de billard,2103,1QRWDV52174Z,"Clubs sportifs,comités,ligues,fédérations",,,,,,,2.38574,51.04771,Billard (Français (carambole) | Snooker | Anglais | Américain)
E005I593500108,I593500108,Piscine Olympique Marx Dormoy,Tank à ramer,59350,Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Site d'activités aquatiques et nautiques,Tank à ramer,2415,,"Clubs sportifs,comités,ligues,fédérations",,,,,,,3.0334,50.63618,Aviron | Course en ligne
E005I595270004,I595270004,"Complexe Piscine, volley",PLATEAU DUCROCQ 2,59527,Saint-André-lez-Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Multisports/City-stades,Multisports/City-stades,1701,,"Individuel(s),famille(s)",,,,,,,3.05097,50.65892,Basket-Ball | Handball / Mini hand / Handball de plage | Tennis
E005I600570045,I600570045,Aquaspace,Fosse à plongée et fosse à plongeon,60057,Beauvais,200067999,CA du Beauvaisis,60,Oise,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Fosse à plongée,105,2D2RTZT5H2QT,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,84.0,3.8,10.0,,2.094182,49.451773,Plongeon | Plongée subaquatique (Plongée libre)
E005I601590027,I601590027,Plaine des sports Zac Mercieres,Grand bassin,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin sportif de natation,102,CWJD95YRV7K4,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",25.0,20.0,500.0,2.0,2.0,,2.78301,49.38909,Baignade loisirs | Natation course sportive
E005I602820009,I602820009,PISCINE AQUALIS,Bassin ludique intérieur,60282,Gouvieux,246000764,CC de l'Aire Cantilienne,60,Oise,Ceintures urbaines,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,,"Individuel(s),famille(s)",,,175.0,0.0,1.2,,2.43446,49.18919,Baignade loisirs
E005I590330010,I590330010,Complexe Aquatique l'Aiguade,Bassin de reception Toboggan,59033,Aulnoye-Aymeries,200043396,CA Maubeuge Val de Sambre,59,Nord,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Bassin de réception de toboggan,106,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",10.0,3.0,30.0,0.6,1.0,,3.83504,50.20291,Baignade loisirs
E006I592860012,I592860012,"Centre Aquatique Loos Haubourdin ""NEPTUNIA""",Salle de fitness,59286,Haubourdin,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de cours collectifs,801,N87HD4E2E758,"Individuel(s),famille(s)",,,,,,,2.99678,50.6145,Activités de forme et de santé
E006I027200001,I027200001,Espace sportif - Centre aquatique Rêvéo,Plateau d'EPS,02720,Sissonne,240200576,CC de la Champagne Picarde,02,Aisne,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Multisports/City-stades,Multisports/City-stades,1701,8W3CFYVWZXSE,"Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,3.89743,49.56598,Badminton | Jeu de volant | Basket-Ball | Handball / Mini hand / Handball de plage | Tennis | Tennis de table | Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley
E006I020710003,I020710003,"Camping ""La Croix du vieux Pont",Salle de billard,02071,Berny-Rivière,200071991,CC Retz-en-Valois,02,Aisne,Rural à habitat dispersé,Piscine,Piscine,Salle ou terrain spécialisé,Salle de billard,2103,,,,,,,,,3.128348,49.406191,Billard (Français (carambole) | Snooker | Anglais | Américain)
E006I026910035,I026910035,Base Urbaine de Loisirs de Saint Quentin,Bassin Aquagym,02691,Saint-Quentin,200071892,CA du Saint-Quentinois,02,Aisne,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin mixte de natation,101,NNH171HDB4CR,"Individuel(s),famille(s)",12.5,7.0,87.5,1.2,1.2,,3.28562,49.83933,Aquagym | Baignade loisirs
E012I800210059,I800210059,Coliseum,Piste d'athlétisme : ligne droite,80021,Amiens,248000531,CA Amiens Métropole,80,Somme,Grands centres urbains,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Equipement d'athlétisme,Piste d'athlétisme isolée,1004,,"Individuel(s),famille(s),Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,2.28895,49.89485,Course sur piste
E034I628260004,I628260004,CENTRE TENNISTIQUE PIERRE DE COUBERTIN,Nouvelle Halle couverte de tennis - Court n°23,62826,Le Touquet-Paris-Plage,200069029,CA des Deux Baies en Montreuillois,62,Pas-de-Calais,Ceintures urbaines,"Complexe sportif,Piscine",Complexe sportif | Piscine,Court de tennis,Court de tennis,501,H4C6R52RGNGS,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",,,,,,,1.59795,50.52014,Tennis
