id_equipement,id_installation,installation,equipement,code_commune,commune,epci_code,epci_nom,dep_code,departement,typologie_commune_source,particularite_installation,particularite_installation_brute,famille_equipement,type_equipement,code_type_equipement,rnb_id,uai,survey_date,state_change_date,observation_installation,observation_equipement,handicap_access_types,transport_access_modes,opening_authorized_flag,erp_type,erp_category,year_service,service_period,last_major_works_date,last_major_works_period,last_major_works_year,last_major_works_motives,energy_sources,pmr_access_detail,sensory_access_detail,type_utilisation,free_access_flag,seasonal_only_flag,longueur_m,largeur_m,surface_bassin_m2,profondeur_min_m,profondeur_max_m,nb_couloirs,installation_out_of_service_flag,longitude,latitude,activites,operational_status_code,operational_status_label,operational_status_reason,status_source,status_source_url,status_reviewed_at,status_confidence,status_verified_by,status_is_manual,status_override_comment
E007I591830058,I591830058,PISCINE PAUL ASSEMAN,Salle de Billard 2,59183,Dunkerque,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,Piscine,Piscine,Salle ou terrain spécialisé,Salle de billard,2103,1QRWDV52174Z,,2025-03-31,2024-09-19,Présence d'un bassin Scientifique de 5m*3m avec turbine et moyen d'analyse par caméra qui permet d'analyser la technique et la biomécanique du nageur dans les 4 nages,RAS,,,0,,,2011.0,A partir de 2005,,,,,,"Accueil,Aire de jeu,Cheminements",,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,2.38574,51.04771,Billard (Français (carambole) | Snooker | Anglais | Américain),open_probable,Ouvert probable,"Une visite guidée officielle programmée le 20 novembre 2025 ouvre la piscine Paul Asseman au public et à ses coulisses, ce qui confirme l'exploitation du site.",Dunkerque Tourisme,https://www.dunkerque-tourisme.fr/offres/fabuleuses-visites-piscine-paul-asseman-dunkerque-fr-6049194/,2026-03-16,Moyenne,,1,"Une visite guidée officielle programmée le 20 novembre 2025 ouvre la piscine Paul Asseman au public et à ses coulisses, ce qui confirme l'exploitation du site."
E007I621190008,I621190008,CENTRE AQUATIQUE CITE d'O,Salle de musculation,62119,Béthune,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Centres urbains intermédiaires,Piscine,Piscine,Equipement d'activités de forme et de santé,Salle de musculation/cardiotraining,802,ZAE2DKN9F8K4,,2025-03-31,2024-09-26,,RAS,Handicap moteur,,1,X,1,2015.0,A partir de 2005,,,,,Gaz,"Accueil,Aire de jeu,Cheminements,Douches,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,2.630925,50.533248,Musculation,open_probable,Ouvert probable,Le site officiel affiche les horaires du jour et annonce seulement une fermeture exceptionnelle du 13 au 15 mars 2026.,Cité d'O Béthune,https://centreaquatiquebethune.fr/plannings.html,2026-03-11,Forte,,1,Le site officiel affiche les horaires du jour et annonce seulement une fermeture exceptionnelle du 13 au 15 mars 2026.
E007I623610002,I623610002,COMPLEXE SIDONIE GUITTARD,Piste d'athlétisme,62361,Frévent,200069672,CC du Ternois,62,Pas-de-Calais,Bourgs ruraux,"Complexe sportif,Piscine",Complexe sportif | Piscine,Equipement d'athlétisme,Piste d'athlétisme isolée,1004,,,2025-03-31,2024-02-01,,RAS,,,0,,,1969.0,1965-1974,,,,,,,,"Scolaires,universités",0,0,,,,,,,0,2.294115,50.275209,Course sur piste,open_probable,Ouvert probable,Le procès-verbal du conseil municipal du 27 juin 2025 mentionne la réouverture de la piscine et le site municipal des équipements sportifs la liste encore en 2026.,Ville de Frévent,https://www.villedefrevent.fr/wp-content/uploads/2023/03/Proces-verbal-CM-27-JUIN-2025.pdf,2026-03-16,Moyenne,,1,Le procès-verbal du conseil municipal du 27 juin 2025 mentionne la réouverture de la piscine et le site municipal des équipements sportifs la liste encore en 2026.
E007I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Aire de Parapente,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Site d'activités aériennes,Aire mixte (décollage et atterissage),2301,,,2025-03-31,2024-09-19,,RAS,Handicap moteur | Handicap sensoriel,,0,,,,1995-2004,,,,,,,,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Autre - association(s) et groupes divers",0,0,,,,,,,0,2.586154,50.434565,Parapente,seasonal,Ouverture saisonnière,"Le Département indique pour l'été 2025 que la piscine du parc d'Olhain est ouverte en juillet-août sur deux créneaux horaires, ce qui confirme une ouverture saisonnière.",Département du Pas-de-Calais,https://www.pasdecalais.fr/cest-lete-au-parc-departemental-dolhain,2026-03-16,Forte,,1,"Le Département indique pour l'été 2025 que la piscine du parc d'Olhain est ouverte en juillet-août sur deux créneaux horaires, ce qui confirme une ouverture saisonnière."
E007I625100041,I625100041,Espace aquatique et de remise en forme NAUTICAA,Bassin sportif,62510,Liévin,246200364,CA de Lens - Liévin,62,Pas-de-Calais,Grands centres urbains,Piscine,Piscine,Bassin de natation,Bassin sportif de natation,102,F8QHKT486WFE,,2025-03-31,2024-09-19,Travaux ayant été subventionné par l'Agence National du Sport (ANS),Travaux ayant été subventionné par l'Agence National du Sport (ANS),Handicap moteur,Bus,0,,,2011.0,A partir de 2005,2026,A partir de 2005,2026.0,Inadaptation aux attentes des usagers | Vétusté normale | remise à niveau,Autre,"Accueil,Cheminements,Douches,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités",0,0,25.0,15.0,375.0,1.5,2.2,,0,2.771494,50.416872,Aquagym | Baignade loisirs | Duathlon | Natation course sportive | Natation synchronisée | Plongée subaquatique (Plongée libre),open_probable,Ouvert probable,Le site officiel de Nauticaa affiche les horaires et plannings de la semaine du 9 mars 2026.,Nauticaa,https://www.nauticaa.fr/planning/,2026-03-11,Forte,,1,Le site officiel de Nauticaa affiche les horaires et plannings de la semaine du 9 mars 2026.
E005I624570001,I624570001,PARC DEPARTEMENTAL DE NATURE ET DE LOISIRS D'OLHAIN,Piscine 1,62356,Fresnicourt-le-Dolmen,200072460,"CA de Béthune-Bruay, Artois-Lys Romane",62,Pas-de-Calais,Rural à habitat dispersé,"Base de plein air et/ou de loisirs,Piscine",Base de plein air et/ou de loisirs | Piscine,Bassin de natation,Bassin sportif de natation,102,,,2025-03-31,2024-09-19,,RAS,Handicap moteur | Handicap sensoriel,,1,PA,1,1975.0,1975-1984,2014,A partir de 2005,2014.0,,Autre,Vestiaires,,"Individuel(s),famille(s),Autre - association(s) et groupes divers",0,0,25.0,15.0,375.0,1.1,2.0,,0,2.576948,50.438815,Natation course sportive,seasonal,Ouverture saisonnière,"Le Département indique pour l'été 2025 que la piscine du parc d'Olhain est ouverte en juillet-août sur deux créneaux horaires, ce qui confirme une ouverture saisonnière.",Département du Pas-de-Calais,https://www.pasdecalais.fr/cest-lete-au-parc-departemental-dolhain,2026-03-16,Forte,,1,"Le Département indique pour l'été 2025 que la piscine du parc d'Olhain est ouverte en juillet-août sur deux créneaux horaires, ce qui confirme une ouverture saisonnière."
E005I590360001,I590360001,Piscine Laurent Swaenepoel,DOJO,59036,Avesnes-sur-Helpe,200043263,CC Cœur de l'Avesnois,59,Nord,Petites villes,Piscine,Piscine,Salle de combat,Dojo / Salle d'arts martiaux,1801,,,2025-03-31,2015-12-11,,,Handicap moteur,Bus | Train,0,,,2010.0,A partir de 2005,,,,,Gaz | Autre,"Aire de jeu,Cheminements,Douches,Vestiaires",,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,3.92231,50.12056,Judo / Jujitsu / Taïso,temporary_closed,Fermé temporairement / travaux,Canal FM indique le 9 octobre 2025 que la piscine d'Avesnes-sur-Helpe est fermée au public depuis plus de 10 ans et que les travaux de réhabilitation ont démarré début septembre 2025 pour une réouverture visée en septembre ou octobre 2026.,Canal FM,https://www.canalfm.fr/avesnes-sur-helpe-80-de-subventions-pour-requalifier-l-ancienne-piscine,2026-03-16,Moyenne,,1,Canal FM indique le 9 octobre 2025 que la piscine d'Avesnes-sur-Helpe est fermée au public depuis plus de 10 ans et que les travaux de réhabilitation ont démarré début septembre 2025 pour une réouverture visée en septembre ou octobre 2026.
E005I591830058,I591830058,PISCINE PAUL ASSEMAN,Salle de Billard,59183,Dunkerque,245900428,CU de Dunkerque,59,Nord,Grands centres urbains,Piscine,Piscine,Salle ou terrain spécialisé,Salle de billard,2103,1QRWDV52174Z,,2025-03-31,2024-09-19,Présence d'un bassin Scientifique de 5m*3m avec turbine et moyen d'analyse par caméra qui permet d'analyser la technique et la biomécanique du nageur dans les 4 nages,RAS,,,0,,,,1975-1984,2011,A partir de 2005,2011.0,Vétusté normale | remise à niveau,,"Accueil,Aire de jeu,Cheminements",,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,2.38574,51.04771,Billard (Français (carambole) | Snooker | Anglais | Américain),open_probable,Ouvert probable,"Une visite guidée officielle programmée le 20 novembre 2025 ouvre la piscine Paul Asseman au public et à ses coulisses, ce qui confirme l'exploitation du site.",Dunkerque Tourisme,https://www.dunkerque-tourisme.fr/offres/fabuleuses-visites-piscine-paul-asseman-dunkerque-fr-6049194/,2026-03-16,Moyenne,,1,"Une visite guidée officielle programmée le 20 novembre 2025 ouvre la piscine Paul Asseman au public et à ses coulisses, ce qui confirme l'exploitation du site."
E005I593500108,I593500108,Piscine Olympique Marx Dormoy,Tank à ramer,59350,Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Site d'activités aquatiques et nautiques,Tank à ramer,2415,,,2025-03-31,2024-04-24,,,,,0,,,,,,,,,Gaz,,,"Clubs sportifs,comités,ligues,fédérations",0,0,,,,,,,0,3.0334,50.63618,Aviron | Course en ligne,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E005I595270004,I595270004,"Complexe Piscine, volley",PLATEAU DUCROCQ 2,59527,Saint-André-lez-Lille,200093201,Métropole Européenne de Lille,59,Nord,Grands centres urbains,Piscine,Piscine,Multisports/City-stades,Multisports/City-stades,1701,,,2025-03-31,2020-01-08,,,,,0,,,1951.0,1945-1964,,,,,,,,"Individuel(s),famille(s)",1,0,,,,,,,0,3.05097,50.65892,Basket-Ball | Handball / Mini hand / Handball de plage | Tennis,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E005I600570045,I600570045,Aquaspace,Fosse à plongée et fosse à plongeon,60057,Beauvais,200067999,CA du Beauvaisis,60,Oise,Centres urbains intermédiaires,Piscine,Piscine,Bassin de natation,Fosse à plongée,105,2D2RTZT5H2QT,,2025-03-31,2024-04-24,Présence d'une rivière exterieure de 120m et de trois bassins (ouverts que l'été)Le terrain appartient à la ville de Beauvais mais l'installation appartient à l'agglomération de Beauvais.,Présence d'un fond mobile pouvant descendre jusqu'à 10m lors des séances de plongées. La fosse est utilisée pour les plongeons lorsque le fond mobile est à 3m80.Seule la moitié de la fosse est équipée du fond mobile. x,Handicap moteur,,1,X,2,2008.0,A partir de 2005,,,,,Gaz | Solaire,"Accueil,Cheminements,Douches,Sanitaires,Tribunes,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,,,84.0,3.8,10.0,,0,2.094182,49.451773,Plongeon | Plongée subaquatique (Plongée libre),open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E005I601590027,I601590027,Plaine des sports Zac Mercieres,Grand bassin,60159,Compiègne,200067965,CA de la Région de Compiègne et de la Basse Automne,60,Oise,Centres urbains intermédiaires,"Complexe sportif,Piscine,Patinoire",Complexe sportif | Piscine | Patinoire,Bassin de natation,Bassin sportif de natation,102,CWJD95YRV7K4,,2025-03-31,2024-04-24,RAS,RAS,Handicap moteur,Bus,1,,,1988.0,1985-1994,2005,A partir de 2005,2005.0,Vétusté normale | remise à niveau | Mise en conformité avec les règlements (sécurité | incendie | hygiène ...),Gaz | Electricité,"Aire de jeu,Cheminements,Douches,Sanitaires,Vestiaires",Sanitaires,"Individuel(s),famille(s),Clubs sportifs,comités,ligues,fédérations,Scolaires,universités,Autre - association(s) et groupes divers",0,0,25.0,20.0,500.0,2.0,2.0,,0,2.78301,49.38909,Baignade loisirs | Natation course sportive,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
E005I602820009,I602820009,PISCINE AQUALIS,Bassin ludique intérieur,60282,Gouvieux,246000764,CC de l'Aire Cantilienne,60,Oise,Ceintures urbaines,Piscine,Piscine,Bassin de natation,Bassin ludique de natation,103,,,2025-03-31,2011-06-16,,,Handicap moteur,Bus,1,X,2,2004.0,1995-2004,,,,,Gaz,Aire de jeu,,"Individuel(s),famille(s)",0,0,,,175.0,0.0,1.2,,0,2.43446,49.18919,Baignade loisirs,open_probable,Ouvert probable,Aucun signal de fermeture détecté dans Data ES.,Data ES calculé,,,,,0,
