code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_installation_id,nearest_installation,nearest_installation_commune,nearest_installation_epci,crow_distance_to_nearest_installation_km,drive_distance_to_nearest_installation_km,drive_time_to_nearest_installation_min
80239,Devise,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),58,0,0,4.Rural non périurbain,49.8513,3.0076,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),10.002,13.168,16.11
80240,Doingt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),1394,9,0,2.Urbain intermédiaire,49.9223,2.963,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),1.856,2.727,4.42
80258,Driencourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),80,0,0,4.Rural non périurbain,49.9588,3.0069,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),5.76,7.708,9.88
80557,Estrées-Mons,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),594,1,0,4.Rural non périurbain,49.8783,3.0087,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.567,9.763,11.79
80307,Feuillères,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),157,0,0,4.Rural non périurbain,49.9419,2.85,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),6.576,10.629,15.32
80312,Fins,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),279,0,0,4.Rural non périurbain,50.0376,3.0453,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),14.136,14.972,17.46
80313,Flaucourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),296,2,0,4.Rural non périurbain,49.9178,2.8678,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),5.344,9.202,13.43
80314,Flers,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),194,0,0,4.Rural non périurbain,50.0517,2.8155,I620800008,PISCINE INTERCOMMUNALE,Bapaume,CC du Sud-Artois,6.923,9.178,13.66
80378,Ginchy,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),73,0,0,4.Rural non périurbain,50.0188,2.8346,I800160008,Piscine Caneton,Albert,CC du Pays du Coquelicot,12.879,14.877,16.27
80397,Gueudecourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),96,0,0,4.Rural non périurbain,50.0586,2.8429,I620800008,PISCINE INTERCOMMUNALE,Bapaume,CC du Sud-Artois,5.525,8.622,12.85
80401,Guillemont,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),127,0,0,4.Rural non périurbain,50.0105,2.8217,I800160008,Piscine Caneton,Albert,CC du Pays du Coquelicot,11.847,13.28,14.36
80404,Guyencourt-Saulcourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),144,0,0,4.Rural non périurbain,49.9956,3.0804,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),12.412,14.809,17.39
80413,Hancourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),91,0,0,4.Rural non périurbain,49.9053,3.0678,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),9.553,11.146,13.1
80418,Hardecourt-aux-Bois,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),86,0,0,4.Rural non périurbain,49.9948,2.8133,I800160008,Piscine Caneton,Albert,CC du Pays du Coquelicot,11.209,12.928,16.88
80428,Hem-Monacu,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),129,1,0,4.Rural non périurbain,49.9579,2.8408,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.747,9.262,12.79
80430,Herbécourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),181,0,0,4.Rural non périurbain,49.9223,2.8396,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.238,9.856,12.96
80434,Hervilly,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),187,0,0,4.Rural non périurbain,49.9302,3.1144,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),12.483,15.046,17.86
80435,Hesbécourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),49,0,0,3.Rural périurbain,49.9452,3.1442,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),14.711,16.314,21.32
80438,Heudicourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),521,2,0,4.Rural non périurbain,50.0291,3.0936,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),15.558,18.537,21.06
80472,Lesbœufs,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),167,1,0,4.Rural non périurbain,50.0439,2.8572,I620800008,PISCINE INTERCOMMUNALE,Bapaume,CC du Sud-Artois,7.029,10.931,16.56
80475,Liéramont,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),212,0,0,4.Rural non périurbain,49.9942,3.0505,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),10.651,13.769,15.75
80487,Longavesnes,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),72,0,0,4.Rural non périurbain,49.9726,3.0621,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),9.938,11.404,13.35
80490,Longueval,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),285,3,0,4.Rural non périurbain,50.0289,2.8012,I800160008,Piscine Caneton,Albert,CC du Pays du Coquelicot,10.806,12.569,16.37
80516,Marquaix,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),189,0,0,4.Rural non périurbain,49.9487,3.0752,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),9.896,11.474,13.84
80521,Maurepas,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),223,0,0,4.Rural non périurbain,49.9838,2.8582,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),8.369,11.265,16.0
80536,Mesnil-Bruntel,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),289,1,0,4.Rural non périurbain,49.897,2.9629,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),4.019,5.361,6.78
80538,Mesnil-en-Arrouaise,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),107,0,0,4.Rural non périurbain,50.035,2.9518,I620800008,PISCINE INTERCOMMUNALE,Bapaume,CC du Sud-Artois,10.362,15.091,22.17
80552,Moislains,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),1118,1,0,4.Rural non périurbain,49.9938,2.9688,I806200031,Piscine Tournesol,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),6.614,8.296,12.05
80601,Nurlu,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),370,1,0,4.Rural non périurbain,50.0015,3.0185,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),9.733,10.642,12.1
80620,Péronne,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),7139,38,2,2.Urbain intermédiaire,49.9262,2.926,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),1.088,1.429,3.44
80629,Pœuilly,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),104,0,0,3.Rural périurbain,49.8849,3.0994,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),12.468,15.307,16.94
80664,Rancourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),189,0,0,4.Rural non périurbain,50.0038,2.903,I806200031,Piscine Tournesol,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),8.059,9.427,12.4
80677,Roisel,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),1609,4,0,4.Rural non périurbain,49.9418,3.0973,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),11.334,13.385,16.48
80679,Ronssoy,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),578,0,0,3.Rural périurbain,49.9813,3.1705,I026910035,Base Urbaine de Loisirs de Saint Quentin,Saint-Quentin,CA du Saint-Quentinois,17.809,20.899,25.67
80695,Sailly-Saillisel,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),478,1,0,4.Rural non périurbain,50.0304,2.909,I806200031,Piscine Tournesol,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),10.755,11.936,15.22
80737,Sorel,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),162,1,0,4.Rural non périurbain,50.0291,3.0498,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),13.53,14.994,18.0
80747,Templeux-la-Fosse,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),135,0,0,4.Rural non périurbain,49.972,3.0249,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.662,9.4,12.17
80748,Templeux-le-Guérard,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),196,0,0,4.Rural non périurbain,49.9644,3.1441,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),15.097,16.933,20.04
80762,Tincourt-Boucly,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),337,0,0,4.Rural non périurbain,49.9378,3.0476,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.75,9.55,11.31
80801,Villers-Carbonnel,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),300,3,0,4.Rural non périurbain,49.8712,2.8967,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),7.236,8.154,10.98
80802,Villers-Faucon,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),541,2,0,4.Rural non périurbain,49.9781,3.1073,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),13.11,15.991,17.97
80812,Vraignes-en-Vermandois,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),132,0,0,4.Rural non périurbain,49.8875,3.0685,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),10.344,12.168,13.93
80271,Épehy,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),1108,2,0,4.Rural non périurbain,50.0064,3.1337,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),16.251,20.286,23.11
80275,Équancourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),298,2,0,4.Rural non périurbain,50.0354,3.013,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),12.83,16.994,20.13
80294,Éterpigny,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),168,2,0,4.Rural non périurbain,49.8867,2.9151,I806200002,CENTRE AQUATIQUE,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),5.134,5.652,9.08
80298,Étricourt-Manancourt,80,80 - Somme,200037059,Communauté de communes de la Haute Somme (Combles - Péronne - Roisel),525,1,0,4.Rural non périurbain,50.0325,2.9797,I806200031,Piscine Tournesol,Péronne,CC de la Haute Somme (Combles - Péronne - Roisel),10.977,12.852,17.51
80018,Allenay,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,252,0,0,4.Rural non périurbain,50.0859,1.4919,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,4.397,7.299,9.03
80039,Ault,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,1369,0,0,4.Rural non périurbain,50.0943,1.4437,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,7.96,11.458,14.56
80063,Beauchamps,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,943,3,0,4.Rural non périurbain,50.0165,1.5209,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,7.001,10.242,15.3
80127,Bouvaincourt-sur-Bresle,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,800,0,0,4.Rural non périurbain,50.0347,1.4953,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,6.129,9.879,17.06
80148,Buigny-lès-Gamaches,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,392,0,0,4.Rural non périurbain,50.0182,1.5679,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,6.561,10.228,13.74
80235,Dargnies,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,1150,1,0,4.Rural non périurbain,50.0425,1.5312,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,4.03,5.923,8.69
80265,Embreville,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,561,0,0,4.Rural non périurbain,50.0327,1.5564,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,4.857,6.647,13.92
80364,Friaucourt,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,692,0,0,4.Rural non périurbain,50.0872,1.4759,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,5.541,8.464,10.97
80373,Gamaches,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,2421,0,0,4.Rural non périurbain,49.9977,1.5629,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,8.774,12.762,20.96
80533,Mers-les-Bains,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,2536,0,0,2.Urbain intermédiaire,50.0723,1.4031,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,10.612,15.372,20.09
80613,Oust-Marest,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,612,0,0,4.Rural non périurbain,50.0487,1.4679,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,6.72,9.648,15.88
80714,Saint-Quentin-la-Motte-Croix-au-Bailly,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,1265,4,0,4.Rural non périurbain,50.0757,1.4523,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,7.091,10.518,13.34
80826,Woignarue,80,80 - Somme,247600588,Communauté de communes des Villes Sœurs,751,0,0,4.Rural non périurbain,50.1234,1.4897,I803680002,Complexe sportif Viméo,Friville-Escarbotin,CC du Vimeu,6.855,11.968,15.88
80023,Andechy,80,80 - Somme,200070977,Communauté de communes du Grand Roye,285,1,0,4.Rural non périurbain,49.7155,2.7085,I806850010,Arobase,Roye,CC du Grand Roye,6.843,9.738,10.35
80027,Armancourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,33,0,0,4.Rural non périurbain,49.678,2.7143,I806850010,Arobase,Roye,CC du Grand Roye,6.497,9.963,10.74
80032,Assainvillers,80,80 - Somme,200070977,Communauté de communes du Grand Roye,134,0,0,4.Rural non périurbain,49.6236,2.5991,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,17.765,19.636,21.82
80049,Ayencourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,153,0,0,4.Rural non périurbain,49.6258,2.5499,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,16.291,19.212,22.82
80053,Balâtre,80,80 - Somme,200070977,Communauté de communes du Grand Roye,75,0,0,4.Rural non périurbain,49.711,2.8665,I806850010,Arobase,Roye,CC du Grand Roye,5.05,7.099,8.01
80074,Becquigny,80,80 - Somme,200070977,Communauté de communes du Grand Roye,116,0,0,4.Rural non périurbain,49.6887,2.622,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,12.839,15.703,23.85
80101,Beuvraignes,80,80 - Somme,200070977,Communauté de communes du Grand Roye,880,1,0,4.Rural non périurbain,49.6394,2.7747,I806850010,Arobase,Roye,CC du Grand Roye,6.696,10.016,12.05
80103,Biarre,80,80 - Somme,200070977,Communauté de communes du Grand Roye,58,1,0,4.Rural non périurbain,49.7224,2.883,I806850010,Arobase,Roye,CC du Grand Roye,6.616,8.918,9.66
80121,Bouillancourt-la-Bataille,80,80 - Somme,200070977,Communauté de communes du Grand Roye,144,0,0,3.Rural périurbain,49.6964,2.525,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,8.25,11.028,12.65
80125,Boussicourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,82,0,0,4.Rural non périurbain,49.7011,2.5735,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,9.445,11.707,13.06
80152,Bus-la-Mésière,80,80 - Somme,200070977,Communauté de communes du Grand Roye,142,0,0,4.Rural non périurbain,49.6373,2.7146,I806850010,Arobase,Roye,CC du Grand Roye,9.058,12.18,14.13
80170,Cantigny,80,80 - Somme,200070977,Communauté de communes du Grand Roye,110,0,0,4.Rural non périurbain,49.6642,2.4893,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,11.465,14.511,15.84
80176,Carrépuis,80,80 - Somme,200070977,Communauté de communes du Grand Roye,258,0,0,4.Rural non périurbain,49.7046,2.8199,I806850010,Arobase,Roye,CC du Grand Roye,1.671,2.39,3.07
80185,Champien,80,80 - Somme,200070977,Communauté de communes du Grand Roye,279,3,0,4.Rural non périurbain,49.6962,2.8608,I806850010,Arobase,Roye,CC du Grand Roye,4.413,5.19,6.35
80220,Courtemanche,80,80 - Somme,200070977,Communauté de communes du Grand Roye,99,0,0,4.Rural non périurbain,49.6634,2.5453,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,12.191,16.138,19.23
80224,Cressy-Omencourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,126,0,0,4.Rural non périurbain,49.7185,2.9079,I806850010,Arobase,Roye,CC du Grand Roye,8.141,11.697,15.09
80223,Crémery,80,80 - Somme,200070977,Communauté de communes du Grand Roye,128,4,0,4.Rural non périurbain,49.7433,2.8211,I806850010,Arobase,Roye,CC du Grand Roye,5.33,6.424,7.9
80232,Damery,80,80 - Somme,200070977,Communauté de communes du Grand Roye,222,3,0,4.Rural non périurbain,49.7302,2.7342,I806850010,Arobase,Roye,CC du Grand Roye,5.94,8.862,9.47
80233,Dancourt-Popincourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,152,0,0,4.Rural non périurbain,49.667,2.7328,I806850010,Arobase,Roye,CC du Grand Roye,5.871,7.834,9.38
80236,Davenescourt,80,80 - Somme,200070977,Communauté de communes du Grand Roye,548,3,0,4.Rural non périurbain,49.7118,2.5977,I805700001,Centre aquatique Alméo,Moreuil,CC Avre Luce Noye,9.834,12.836,14.98
80278,Erches,80,80 - Somme,200070977,Communauté de communes du Grand Roye,195,0,0,3.Rural périurbain,49.7232,2.6713,I806850010,Arobase,Roye,CC du Grand Roye,9.651,13.095,12.93
80279,Ercheu,80,80 - Somme,200070977,Communauté de communes du Grand Roye,754,2,0,4.Rural non périurbain,49.6944,2.9488,I806850010,Arobase,Roye,CC du Grand Roye,10.746,12.297,14.86
80302,Faverolles,80,80 - Somme,200070977,Communauté de communes du Grand Roye,173,1,0,4.Rural non périurbain,49.6467,2.6181,I806850010,Arobase,Roye,CC du Grand Roye,14.219,16.154,16.34
80306,Fescamps,80,80 - Somme,200070977,Communauté de communes du Grand Roye,134,1,0,4.Rural non périurbain,49.6427,2.686,I806850010,Arobase,Roye,CC du Grand Roye,10.185,12.992,14.19
