code_commune,commune,code_departement,departement,epci_code,epci_nom,population_2023,licences_ffn_2023,bassins_total,typo,latitude,longitude,nearest_transit_hub_id,nearest_transit_hub,nearest_transit_modes,nearest_transit_distance_km,active_transit_hubs_within_500m,active_transit_hubs_within_1000m,weekday_trips_within_500m,weekday_trips_within_1000m
59529,Saint-Aubin,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,338,0,0,3.Rural périurbain,50.1732,3.9093,STOPAREA:59:1982,SAINT-AUBIN - Place,bus,0.768,0,1,0,11
59534,Saint-Hilaire-sur-Helpe,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,767,2,0,4.Rural non périurbain,50.1355,3.9016,STOPAREA:59:1997,SAINT-HILAIRE-SUR-HELPE - Mairie,bus | rail,0.484,1,2,19,21
59555,Sars-Poteries,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,1411,0,0,4.Rural non périurbain,50.1629,4.0486,STOPAREA:59:2050,SARS-POTERIES - Cheval Blanc,bus,0.972,0,1,0,30
59563,Semousies,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,229,1,0,3.Rural périurbain,50.1635,3.9695,STOPAREA:59:2101,SEMOUSIES - Centre,bus,0.574,0,2,0,8
59572,Solre-le-Château,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,1790,0,0,3.Rural périurbain,50.1699,4.1018,STOPAREA:59:2137,SOLRE-LE-CHATEAU - Collège du Solrezis,bus,0.52,0,2,0,54
59573,Solrinnes,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,143,0,0,3.Rural périurbain,50.2045,4.0735,STOPAREA:59:2143,SOLRINNES - Centre,bus,0.268,1,1,2,2
59562,Sémeries,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,527,3,0,4.Rural non périurbain,50.1047,3.9856,STOPAREA:59:2096,SEMERIES - Les Grands Arbres,bus,0.887,0,1,0,23
59583,Taisnières-en-Thiérache,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,476,3,0,4.Rural non périurbain,50.1457,3.8108,STOPAREA:59:2264,TAISNIERES-EN-THIERACHE - Les Pâtures,bus,0.077,3,5,16,37
59649,Wattignies-la-Victoire,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,240,0,0,3.Rural périurbain,50.2011,4.0056,STOPAREA:59:2499,WATTIGNIES-LA-VICTOIRE - Place,bus,0.333,1,1,19,19
59218,Étrœungt,59,59 - Nord,200043263,Communauté de communes Cœur de l'Avesnois,1255,3,0,4.Rural non périurbain,50.0581,3.943,STOPAREA:59:0867,ETROEUNGT - Cloussy,bus,0.585,0,4,0,23
59212,Estaires,59,59 - Nord,245900758,Communauté de communes Flandre Lys,6551,41,0,2.Urbain intermédiaire,50.6576,2.7221,STOPAREA:59:0856,ESTAIRES - St Roch - Sacré Coeur,,1.089,0,0,0,0
59293,Haverskerque,59,59 - Nord,245900758,Communauté de communes Flandre Lys,1385,0,0,4.Rural non périurbain,50.64,2.5439,STOPAREA:62:5437,HAVERSKERQUE - Place,bus,0.339,3,6,26,45
59268,La Gorgue,59,59 - Nord,245900758,Communauté de communes Flandre Lys,5553,10,0,2.Urbain intermédiaire,50.6278,2.7371,STOPAREA:59:1250,LA GORGUE - Le Grand Chemin,bus,0.903,0,1,0,4
59400,Merville,59,59 - Nord,245900758,Communauté de communes Flandre Lys,9729,19,0,2.Urbain intermédiaire,50.6458,2.637,STOPAREA:62:5450,MERVILLE - Place,bus,0.398,5,8,150,217
59004,Aix-en-Pévèle,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1348,2,0,3.Rural périurbain,50.4977,3.306,STOPAREA:59:0020,AIX EN PEVELE - Paul Allegot,bus,0.359,1,3,12,36
59022,Attiches,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2241,5,0,3.Rural périurbain,50.5094,3.0605,STOPAREA:59:0091,ATTICHES - Petit Attiches,bus,0.562,0,1,0,23
59029,Auchy-lez-Orchies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1542,0,0,3.Rural périurbain,50.4822,3.1995,STOPAREA:59:0114,AUCHY LEZ ORCHIES - Le Pont,bus,0.316,1,3,27,50
59034,Avelin,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2575,8,0,3.Rural périurbain,50.5397,3.085,STOPAREA:59:0137,AVELIN - Mairie,bus,0.321,2,2,55,55
59042,Bachy,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1890,6,0,2.Urbain intermédiaire,50.5445,3.2699,STOPAREA:59:0170,BACHY - Hôtel,bus,0.714,0,2,0,58
59071,Bersée,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2289,1,0,3.Rural périurbain,50.4813,3.15,STOPAREA:59:0301,BERSEE - Place,bus,0.464,2,3,19,62
59080,Beuvry-la-Forêt,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2852,4,0,3.Rural périurbain,50.4509,3.2832,STOPAREA:59:0330,BEUVRY LA FORET - Varlet,bus,0.612,0,2,0,34
59096,Bourghelles,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1678,10,0,2.Urbain intermédiaire,50.5632,3.2479,STOPAREA:59:0409,BOURGHELLES - Fosse Tréhoire,bus,0.446,2,5,56,151
59105,Bouvignies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1564,4,0,3.Rural périurbain,50.4332,3.2359,STOPAREA:59:0422,BOUVIGNIES - Calvaire,bus,0.539,0,2,0,33
59123,Camphin-en-Carembault,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1725,4,0,2.Urbain intermédiaire,50.5091,2.9899,STOPAREA:59:0502,CAMPHIN EN CAREMBAULT - Place,bus,0.177,2,3,30,44
59124,Camphin-en-Pévèle,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2506,13,0,2.Urbain intermédiaire,50.5924,3.2558,STOPAREA:59:0509,CAMPHIN EN PEVELE - Place,bus,0.392,2,6,52,153
59129,Cappelle-en-Pévèle,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2259,0,0,2.Urbain intermédiaire,50.5028,3.1722,STOPAREA:59:0520,CAPPELLE EN PEVELE - Les Blattiers,bus,0.325,1,3,19,47
59145,Chemy,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,773,2,0,2.Urbain intermédiaire,50.5316,2.9956,STOPAREA:59:0589,CHEMY - Mairie,bus,0.143,1,3,33,95
59150,Cobrieux,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,553,2,0,3.Rural périurbain,50.5389,3.2399,STOPAREA:59:0605,COBRIEUX - Rue du Mazet,bus,0.594,0,3,0,42
59158,Coutiches,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,3341,1,0,3.Rural périurbain,50.4493,3.1906,STOPAREA:59:0631,COUTICHES - Le Baterloo,bus,0.171,2,7,8,103
59168,Cysoing,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,4717,17,0,2.Urbain intermédiaire,50.5632,3.2082,STOPAREA:59:0665,CYSOING - Gare,bus,0.328,1,8,7,204
59197,Ennevelin,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2417,6,1,3.Rural périurbain,50.5364,3.1309,STOPAREA:59:0794,ENNEVELIN - Place,bus,0.61,0,2,0,44
59258,Genech,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2811,3,0,3.Rural périurbain,50.529,3.2254,STOPAREA:59:1004,GENECH - Rue Neuve,bus,0.138,2,5,33,124
59266,Gondecourt,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,4099,4,0,2.Urbain intermédiaire,50.5474,2.9816,STOPAREA:59:1044,GONDECOURT - La Barre,bus,0.399,2,4,162,254
59304,Herrin,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,426,1,0,2.Urbain intermédiaire,50.5495,2.9625,STOPAREA:59:1152,HERRIN - Mairie,bus,0.804,0,2,0,62
59427,La Neuville,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,606,0,0,2.Urbain intermédiaire,50.4983,3.0537,STOPAREA:59:1273,LA NEUVILLE - Leu Pindu,bus,0.388,1,2,27,60
59330,Landas,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2482,4,0,3.Rural périurbain,50.4708,3.2947,STOPAREA:59:1280,LANDAS - Gare,bus | rail,0.336,3,5,90,106
59364,Louvil,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,902,7,0,2.Urbain intermédiaire,50.5557,3.1882,STOPAREA:59:1436,LOUVIL - Place,bus,0.4,1,3,25,42
59408,Moncheaux,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1683,1,0,2.Urbain intermédiaire,50.4569,3.0916,STOPAREA:59:1581,MONCHEAUX - Bouvincourt,bus,0.368,1,6,9,69
59411,Mons-en-Pévèle,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2077,2,0,2.Urbain intermédiaire,50.4824,3.1033,STOPAREA:59:1596,MONS EN PEVELE - Rue Emile Thibaut,bus,0.308,4,5,76,110
59419,Mouchin,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1466,0,0,3.Rural périurbain,50.5174,3.2903,STOPAREA:59:1624,MOUCHIN - Place,bus,0.113,3,5,96,151
59398,Mérignies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,3476,10,0,2.Urbain intermédiaire,50.5048,3.1222,STOPAREA:59:1540,MERIGNIES - La Bascule,bus,0.251,2,6,40,147
59435,Nomain,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2618,0,0,3.Rural périurbain,50.5039,3.2426,STOPAREA:59:1667,NOMAIN - Carré,bus,0.315,2,4,16,39
59449,Orchies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,8390,2,1,2.Urbain intermédiaire,50.4684,3.2398,STOPAREA:59:1718,ORCHIES - Collège du Pévèle,bus,0.2,1,5,32,283
59452,Ostricourt,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,6014,9,0,2.Urbain intermédiaire,50.4572,3.033,STOPAREA:59:2622,OSTRICOURT - Les Acacias,bus,0.117,5,9,73,167
59462,Phalempin,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,4863,5,0,2.Urbain intermédiaire,50.5113,3.0206,STOPAREA:59:1769,PHALEMPIN - Marais,bus | rail,0.32,4,7,93,151
59466,Pont-à-Marcq,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,3054,5,0,2.Urbain intermédiaire,50.5218,3.1156,STOPAREA:59:1784,PONT A MARCQ - Bicentenaire,bus,0.132,4,6,162,184
59551,Saméon,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1722,9,0,2.Urbain intermédiaire,50.4771,3.3313,STOPAREA:59:2032,SAMEON - Mairie,bus,0.198,2,4,34,62
59586,Templeuve-en-Pévèle,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,6979,5,4,2.Urbain intermédiaire,50.5322,3.1716,STOPAREA:59:2276,TEMPLEUVE - Château,bus | rail,0.177,4,10,165,323
59592,Thumeries,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,4102,4,0,2.Urbain intermédiaire,50.4724,3.0656,STOPAREA:59:2307,THUMERIES - Le Paradis,bus,0.152,5,7,130,185
59600,Tourmignies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,950,9,0,2.Urbain intermédiaire,50.5049,3.0855,STOPAREA:59:2318,TOURMIGNIES - Mairie,bus,0.239,1,3,20,46
59630,Wahagnies,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,2596,0,0,2.Urbain intermédiaire,50.4848,3.0284,STOPAREA:59:2423,WAHAGNIES - Les Mésanges,bus,0.512,0,5,0,110
59638,Wannehain,59,59 - Nord,200041960,Communauté de communes Pévèle-Carembault,1332,1,0,2.Urbain intermédiaire,50.5708,3.2708,STOPAREA:59:2450,WANNEHAIN - Mairie,bus,0.415,1,3,28,81
59046,Bambecque,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,842,6,0,3.Rural périurbain,50.9089,2.5612,STOPAREA:59:0206,BAMBECQUE - Eglise,,1.267,0,0,0,0
59067,Bergues,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,3543,15,0,2.Urbain intermédiaire,50.969,2.4342,STOPAREA:59:0271,BERGUES - Centre,bus | rail,0.209,3,7,65,252
59082,Bierne,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1744,18,0,2.Urbain intermédiaire,50.972,2.4032,STOPAREA:59:0334,BIERNE - Petit Mille Brugge,bus,0.446,1,2,8,28
59083,Bissezeele,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,242,0,0,3.Rural périurbain,50.9128,2.4058,STOPAREA:59:0345,BISSEZEELE - Cité Taccoen,bus,0.154,3,3,38,38
59089,Bollezeele,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1425,0,0,3.Rural périurbain,50.8624,2.345,STOPAREA:59:0377,BOLLEZEELE - Les 5 Rues,bus,0.382,1,3,2,40
59110,Brouckerque,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1454,10,0,3.Rural périurbain,50.9541,2.288,STOPAREA:59:0442,BROUCKERQUE - Place,bus,0.403,1,1,21,21
59111,Broxeele,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,411,0,0,3.Rural périurbain,50.8283,2.3207,STOPAREA:59:0445,BROXEELE - Mairie,bus,0.24,2,3,9,21
59130,Cappelle-Brouck,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1157,5,0,3.Rural périurbain,50.8899,2.2242,STOPAREA:59:0512,CAPPELLE BROUCK - Ferme Drieux,bus,0.524,0,1,0,2
59162,Crochte,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,658,3,0,3.Rural périurbain,50.9196,2.395,STOPAREA:59:0346,BISSEZEELE - Couronne,bus,0.998,0,1,0,13
59182,Drincham,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,282,0,0,3.Rural périurbain,50.9103,2.3199,STOPAREA:59:0746,DRINCHAM - Gallodrome,bus,0.877,0,2,0,17
59200,Eringhem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,469,0,0,3.Rural périurbain,50.8911,2.3086,STOPAREA:59:0813,ERINGHEM - Le Tilleul,,1.002,0,0,0,0
59210,Esquelbecq,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,2143,2,0,3.Rural périurbain,50.89,2.4276,STOPAREA:59:0844,ESQUELBECQ - Maison de retraite,bus,0.44,3,5,51,71
59305,Herzeele,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1627,0,0,3.Rural périurbain,50.8766,2.5311,STOPAREA:59:1154,HERZEELE - Place,,1.081,0,0,0,0
59307,Holque,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,855,1,0,3.Rural périurbain,50.8539,2.2051,STOPAREA:59:1160,HOLQUE - Place de la Mairie,bus,0.161,1,3,29,43
59309,Hondschoote,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,4010,14,0,3.Rural périurbain,50.972,2.585,STOPAREA:59:1165,HONDSCHOOTE - Collège Lamartine,bus,0.683,0,3,0,53
59319,Hoymille,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,3206,13,0,2.Urbain intermédiaire,50.9744,2.4543,STOPAREA:59:1210,HOYMILLE - Cimetière,bus,0.299,3,6,61,125
59326,Killem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1172,7,0,3.Rural périurbain,50.9591,2.5599,STOPAREA:59:1236,KILLEM - Garage,bus,0.197,2,2,37,37
59337,Lederzeele,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,705,3,0,3.Rural périurbain,50.8157,2.2896,STOPAREA:59:1333,LEDERZEELE - Haene Berg,bus,0.87,0,2,0,29
59338,Ledringhem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,618,0,0,3.Rural périurbain,50.8609,2.4456,STOPAREA:59:1336,LEDRINGHEM - Place,bus,0.718,0,1,0,13
59358,Looberghe,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1217,10,0,3.Rural périurbain,50.9139,2.277,STOPAREA:59:1407,LOOBERGHE - Place de l'Eglise,bus,0.471,2,3,25,30
59397,Merckeghem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,609,0,0,3.Rural périurbain,50.8709,2.2764,STOPAREA:59:1533,MERCKEGHEM - Beaufort,bus,0.702,0,1,0,2
59402,Millam,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,843,0,0,3.Rural périurbain,50.8562,2.2517,STOPAREA:59:1576,MILLAM - Place,bus,0.265,1,3,10,22
59433,Nieurlet,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,906,0,0,3.Rural périurbain,50.7946,2.2784,STOPAREA:59:1664,NIEURLET - Chapelle,bus,0.506,0,2,0,26
59448,Oost-Cappel,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,468,2,0,3.Rural périurbain,50.9282,2.591,STOPAREA:59:1714,OOST CAPPEL - Salle Polyvalente,bus,0.495,1,3,3,57
59463,Pitgam,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,992,2,0,3.Rural périurbain,50.9304,2.338,STOPAREA:59:1772,PITGAM - Place,bus,0.58,0,1,0,17
59478,Quaëdypre,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1122,1,0,3.Rural périurbain,50.9378,2.4626,STOPAREA:59:1819,QUAEDYPRE - Place,bus,0.631,0,2,0,18
59499,Rexpoëde,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1984,7,0,3.Rural périurbain,50.9369,2.5451,STOPAREA:59:1869,REXPOEDE - Place,bus,0.458,1,2,29,42
59538,Saint-Momelin,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,420,1,0,3.Rural périurbain,50.8065,2.2417,STOPAREA:59:2117,SERQUES - Intersection Serques,,1.193,0,0,0,0
59539,Saint-Pierre-Brouck,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,983,12,0,3.Rural périurbain,50.8935,2.1872,STOPAREA:59:2198,SAINT PIERRE BROUCK - Place,bus,0.31,2,3,35,42
59570,Socx,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,873,5,0,3.Rural périurbain,50.9372,2.4215,STOPAREA:59:2120,SOCX - Ecole primaire,bus,0.131,2,3,15,54
59579,Steene,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1385,7,0,3.Rural périurbain,50.9517,2.3702,STOPAREA:59:2228,STEENE - Eglise,bus,0.035,1,1,19,19
59605,Uxem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1524,14,0,2.Urbain intermédiaire,51.029,2.4934,STOPAREA:59:2334,UXEM - Château d'Eau,bus,0.421,1,1,3,3
59628,Volckerinckhove,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,567,0,0,3.Rural périurbain,50.8375,2.2974,STOPAREA:59:2421,VOLCKERINCKHOVE - Stop Ht Place,bus,0.42,1,2,14,24
59641,Warhem,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,2035,6,0,3.Rural périurbain,50.9724,2.5053,STOPAREA:59:2466,WARHEM - Korten Tap,bus,0.7,0,3,0,66
59647,Watten,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,2567,3,0,3.Rural périurbain,50.8317,2.2315,STOPAREA:59:2567,WULVERDINGHE - Berstacle,bus,0.973,0,1,0,5
59657,West-Cappel,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,640,0,0,3.Rural périurbain,50.9276,2.5122,STOPAREA:59:2527,WEST CAPPEL - Mairie,bus,0.311,1,2,18,31
59663,Wormhout,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,5645,2,2,3.Rural périurbain,50.8749,2.4813,STOPAREA:59:2565,WORMHOUT - Steen Hoeck ZA,bus,0.843,0,2,0,26
59664,Wulverdinghe,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,332,1,0,4.Rural non périurbain,50.8295,2.25,STOPAREA:59:2569,WULVERDINGHE - Place,bus,0.471,1,3,9,18
59665,Wylder,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,301,0,0,3.Rural périurbain,50.9106,2.4863,STOPAREA:59:2570,WYLDER - Mairie,bus,0.56,0,2,0,29
59666,Zegerscappel,59,59 - Nord,200040954,Communauté de communes des Hauts de Flandre,1549,3,0,3.Rural périurbain,50.8826,2.3848,STOPAREA:59:2574,ZEGERSCAPPEL - Place,bus,0.515,0,1,0,27
59060,Beaurain,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,233,0,0,3.Rural périurbain,50.1776,3.552,STOPAREA:59:0248,BEAURAIN - Eglise,bus,0.216,2,2,20,20
59069,Bermerain,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,778,0,0,3.Rural périurbain,50.2556,3.5375,STOPAREA:59:0288,BERMERAIN - Monument,bus,0.527,0,1,0,5
59127,Capelle,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,136,0,0,3.Rural périurbain,50.2396,3.5567,STOPAREA:59:0511,CAPELLE - La Place,bus,0.623,0,1,0,5
59204,Escarmain,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,478,0,0,3.Rural périurbain,50.2236,3.5514,STOPAREA:59:0828,ESCARMAIN - Mairie,bus,0.684,0,2,0,10
59289,Haussy,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,1472,0,0,3.Rural périurbain,50.2249,3.4795,STOPAREA:59:2358,VERTAIN - Place,,3.457,0,0,0,0
59415,Montrécourt,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,227,0,0,3.Rural périurbain,50.2267,3.4483,STOPAREA:59:2156,SOMMAING - La Fabrique,,5.172,0,0,0,0
59506,Romeries,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,480,9,0,3.Rural périurbain,50.1961,3.5414,STOPAREA:59:1889,ROMERIES - Rue du Quesnoy,bus,0.966,0,1,0,5
59537,Saint-Martin-sur-Écaillon,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,492,3,0,3.Rural périurbain,50.2398,3.5162,STOPAREA:59:1998,SAINT-MARTIN-SUR-ECAILLON - Place de la Victoire,,1.319,0,0,0,0
59541,Saint-Python,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,985,0,0,4.Rural non périurbain,50.1909,3.4767,STOPAREA:59:2125,SOLESMES - Collège Saint Exupéry,,1.446,0,0,0,0
59558,Saulzoir,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,1685,0,0,3.Rural périurbain,50.2406,3.4422,STOPAREA:59:2156,SOMMAING - La Fabrique,,4.571,0,0,0,0
59571,Solesmes,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,4193,0,2,4.Rural non périurbain,50.173,3.5144,STOPAREA:59:2131,SOLESMES - Le Malrou,,1.043,0,0,0,0
59575,Sommaing,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,398,0,0,3.Rural périurbain,50.2655,3.4961,STOPAREA:59:2157,SOMMAING - Mairie,bus,0.233,1,2,5,10
59608,Vendegies-sur-Écaillon,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,1123,1,0,3.Rural périurbain,50.2598,3.5054,STOPAREA:59:2347,VENDEGIES-SUR-ECAILLON - Calvaire,bus,0.44,2,4,10,20
59612,Vertain,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,524,0,0,3.Rural périurbain,50.2123,3.5258,STOPAREA:59:2358,VERTAIN - Place,bus,0.136,2,2,10,10
59614,Viesly,59,59 - Nord,245901038,Communauté de communes du Pays Solesmois,1364,0,0,4.Rural non périurbain,50.1581,3.4567,STOPAREA:59:0246,BEAUMONT-EN-CAMBRESIS - Beaumont Village,,3.755,0,0,0,0
59006,Amfroipret,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,232,1,0,3.Rural périurbain,50.2824,3.7468,STOPAREA:59:0292,BERMERIES - Mairie,bus,0.122,2,4,26,37
59031,Audignies,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,364,4,0,3.Rural périurbain,50.2783,3.8239,STOPAREA:59:0117,AUDIGNIES - Le Giron,bus,0.649,0,2,0,52
59053,Bavay,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,3240,2,0,3.Rural périurbain,50.2913,3.8029,STOPAREA:59:0219,BAVAY - Marechal Juin,bus,0.195,2,5,48,156
59057,Beaudignies,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,572,0,0,3.Rural périurbain,50.228,3.5881,STOPAREA:59:0237,BEAUDIGNIES - Place du Colonel Blynt,,1.002,0,0,0,0
59065,Bellignies,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,810,3,0,3.Rural périurbain,50.3224,3.7624,STOPAREA:59:0263,BELLIGNIES - Chateau Massart,bus,0.194,2,5,16,30
59070,Bermeries,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,377,1,0,3.Rural périurbain,,,,,,,0,0,0,0
59077,Bettrechies,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,254,0,0,4.Rural non périurbain,50.322,3.7403,STOPAREA:59:0316,BETTRECHIES - Croqu'âne,bus,0.358,1,1,8,8
59099,Bousies,59,59 - Nord,200043321,Communauté de communes du Pays de Mormal,1770,5,0,4.Rural non périurbain,50.1522,3.6156,STOPAREA:59:0415,BOUSIES - Place Général De Gaulle,bus,0.062,2,2,69,69
